Lengua,Estado,Municipio,Localidad,HLI,Hombres,Mujeres,Latitud ,Longitud
tsotsil,Chiapas,El Bosque,Naptic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Niquidámbar,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Nueva Jerusalén,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Ocotal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Plátanos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Pozo Verde,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Sabinotic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Andrés el Paraíso,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Andrés la Laguna,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Antonio,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Cayetano,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Cayetano Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Francisco,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Isidro Uno,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Joaquín,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Miguel,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Norberto,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,San Pedro Nichtalucum,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Santa Teresa,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Unión Tierra Tzotzil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Vergel*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,El Bosque,Vista Hermosa Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Acapulquito,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Agustín Rubio ( Río Toro ),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Álvaro Obregón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Benito Juárez,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Campo Alegre,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Campo Alegre*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Carmito Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Carmito Uno,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Cerro la Pava,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Chanival,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Cinco de Mayo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Dieciocho de Abril,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,El Azufre,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,El Campo Quinoval*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,El Desengaño,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,El Fortín,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,El Ocotal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,El Remolino,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Emiliano Zapata,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Enrique Rodríguez Cano,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Francisco Villa,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Guayabal Sinaí,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Huanal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Huitiupán,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,José María Morelos y Pavón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,La Competencia,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,La Corona,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,La Florida,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,La Labranza (El Rosario),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,La Mariposa,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,La Sorpresa,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,La Ventana ( San Julian ),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Las Nubes*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Lázaro Cárdenas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Lindavista las Laminas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Mina de Oro*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Naquem,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Nueva Generación Emiliano Zapata,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Nuevo San Pedro Pabuchil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Pabuchilito,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Paraíso*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Platanarcito,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Prusia,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Quince de Agosto,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Ramos Cubilete,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Rancho Alegre (El Pom),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San Dionisio,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San Francisco Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San Francisco la Frontera,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San José la Unión,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San Juan el Aguaje,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San Lorenzo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San Martín Buenavista,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,San Pedro Pabuchil Uno (Francisco I. Madero),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Santa Catarina las Palmas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Santa Clara,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Santa Lucía,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Santa Lucía Pabuchil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Santa María de los Ángeles,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Santa Rita Pabuchil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Santuario del Pozo Esquipulas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Seis de Noviembre,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Sinaí Díaz Ordaz,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Sombra Carrizal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Sombra Lagunita,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Vicente Guerrero,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Villa Luz,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Zacajtic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huitiupán,Zacatonal de Juárez,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Adolfo López Mateos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Alaj Cham,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Bazom,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Buenavista,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Calvario93*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Carmen Yalchuch*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Chaquiloc,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Chempil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Chigtón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Dolores Chempil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Eshpuilho,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Huixtán,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Jocosic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,La Era,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Lázaro Cárdenas (Chilil),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Los Pozos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Los Ranchos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Monte Bonito,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Oquem,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Pachuctic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Paytagil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Población,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,San Andrés Puerto Rico,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,San Antonio Balashilna,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,San Gregorio las Casas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,San Isidro,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,San José las Flores,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,San Pedro la Tejería,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Tzajalhó,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Tzaquilom,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Huixtán,Yalcuc,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Chapayal Grande,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,El Aguacate,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,El Cimiento,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,El Majagual,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,El Zapote,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Emiliano Zapata,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Ignacio Zaragoza,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Ixhuatán,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,La Candelaria*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Pojayal 1a. Sección,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Pojayal 2a. Sección,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Pojayal 3a. Sección,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixhuatán,Santa Anita,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Agustín Rubio,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Aztlán (Rancho Nuevo),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Cacate,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Carlos A. Vidal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Chigtón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Concepción,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Cunavilum,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,El Coyolar,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,El Limón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,El Manguito Buenavista,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,El Nopal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,El Paraíso,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,El Roblón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,El Zapotillo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Francisco Javier Mina,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Francisco Romo Serrano,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Ixtapa,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Ixtapa,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,La Traya,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Las Cañitas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Las Salinas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Lindavista,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Llano Alto,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Mazanilho,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Modelo (El Zapotal),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Multajo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Nuevo Poblado la Ciénega,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Nuevo Progreso,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Nuevo San Miguel Mitontic (Punta de Piedad),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Plan de Ayala,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,San Antonio*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,San Gabriel,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,San José Puente de Tierra,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Telestaquín,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Victórico R. Grajales (Iglesia Vieja),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Vistahermosa*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ixtapa,Vuelta del Tapo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Buenavista,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Cafetal Socorro,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Carmen Chiquito,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Carmen Zacatal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,El Amate,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,El Ámbar,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,El Laurel,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,El Ocotal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,El Paraíso,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,El Rosario Viejo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Francisco I. Madero,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Jitotol,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,La Laguna,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Las Maravillas,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Matasano,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Rubén Jaramillo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Salitral,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,San Antonio la Cumbre,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Jitotol,Tránsito Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Ajtic Carrizal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Arcochén,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Bachén,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Bajoveltic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Batzitetic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Bayalemo Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Buenavista,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Chalotoj,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Chauquilhucum,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Chichelalhó,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Chuchiltón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Chuchiltón Anexo Potobtic Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Guacamaya,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Jocolho,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Jólbax,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Jolnachoj,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,K'ante'el,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Kaomtealhucum,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Kaomtealhucum Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,La Laguna,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Larráinzar,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Latzviltón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Luquilho,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Majoval,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Meonho,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Muctahuitz,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Nachitom,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Nactoc,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Nashinich,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Nashoox,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Nintetic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Noctic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Noctil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Oventic Chico,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Oventic Grande,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Patentic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Pechtón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Peña Blanca,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Pocoltón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Pontehuitz,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Sak Puk ' Ano,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,San Cristobalito,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Shanate,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Sikilhucum,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Sotztetic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Stenlejsotztetic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Suytik,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tajlebilhó,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Talonhuitz,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tavilhucum,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tentic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tiabnal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tivo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tres Puentes Uno,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tzajalhó,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Tzutzbén Bajo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Unenaltic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Yolté,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Larráinzar,Yuchén Carrizal,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Las Margaritas,Nuevo Huixtán,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Las Margaritas,Nuevo San Juan Chamula (El Pacayal),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Alamul,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Baamnaltic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Chalam,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Chimhucum,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Choco,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Cuchumtón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Mitontic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Oxinam,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Patosil (Bashequén),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Pulumsibac,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Suyalhó,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Titaltetic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Tzoeptic,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Mitontic,Xoctón (Xoctoctic),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Absalón Castellanos Domínguez,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Ach'lum Tierra Nueva,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Alfonso Moguel,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Alfredo V. Bonfil,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Álvaro Obregón,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Amador Hernández González,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,América Libre,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Apic Pac,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Argentina*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Armando Zebadúa,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Bellavista,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Benito Juárez,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Benito Juárez Dos,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Bomba el Encanto*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Buenavista*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Campeche,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Cerro el Ombligo,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Cinco de Mayo (Paso Jonino),as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Ciudad Bonampak*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Colombia*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Compachito*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Corozo Buenavista*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Cuauhtémoc,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Cuauhtémoc 1o.,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Desvío el Gavilán,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,Doctor Manuel Velasco Suárez II,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Aguacero,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Aguajito*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Arbolito*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Bajío,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Banco de Arena,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Calvario*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Carmen (Canelarcito II)*,as,as,as,sin datos ,sin datos 
tsotsil,Chiapas,Ocozocoautla de Espinosa,El Carrizal,as,as,as,sin datos ,sin datos 
