Lengua,Estado,Municipio,Localidad,HLI,Hombres,Mujeres,Latitud ,Longitud,Loc
náhuatl,San Luis Potosí,Tancanhuitz,aljuantzintla,,,,,,Aljuantzintla
náhuatl,Veracruz De Ignacio De La Llave,Tezonapa,almilinga (santo domingo manzanares),,,,,,Almilinga (Santo Domingo Manzanares)
náhuatl,Hidalgo,Tepehuacán de Guerrero,almolo (san isidro),,,,,,Almolo (San Isidro)
náhuatl,Guerrero,Tixtla de Guerrero,almolonga,,,,,,Almolonga
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,almolonga,,,,,,Almolonga
náhuatl,Puebla,Pahuatlán,almoloya,,,,,,Almoloya
náhuatl,Hidalgo,Acaxochitlán,alpinagua,,,,,,Alpinagua
náhuatl,Guerrero,Teloloapan,alpixafia,,,,,,Alpixafia
náhuatl,Guerrero,Alpoyeca,alpoyeca,,,,,,Alpoyeca
náhuatl,Guerrero,Copalillo,alpoyeca (agua salada),,,,,,Alpoyeca (Agua Salada)
náhuatl,Guerrero,Atlixtac,alpoyeca (alpuyeca),,,,,,Alpoyeca (Alpuyeca)
náhuatl,Guerrero,Ahuacuotzingo,alpuyecancingo de las montañas,,,,,,Alpuyecancingo de las Montañas
náhuatl,Puebla,Huauchinango,alseseca,,,,,,Alseseca
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,alta luz,,,,,,Alta Luz
náhuatl,Oaxaca,Santa María Teopoxco,altamira,,,,,,Altamira
náhuatl,Puebla,Venustiano Carranza,altamira,,,,,,Altamira
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,altamira,,,,,,Altamira
náhuatl,Veracruz De Ignacio De La Llave,Huayacocotla,altamira,,,,,,Altamira
náhuatl,Veracruz De Ignacio De La Llave,Isla,altamira,,,,,,Altamira
náhuatl,Veracruz De Ignacio De La Llave,Tezonapa,altamira,,,,,,Altamira
náhuatl,San Luis Potosí,Tancanhuitz,alten,,,,,,Alten
náhuatl,Puebla,Altepexi,altepexi,,,,,,Altepexi
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,alto de leon,,,,,,Alto de León
náhuatl,Puebla,Chilchotla,alto lucero,,,,,,Alto Lucero
náhuatl,Veracruz De Ignacio De La Llave,Tantoyuca,alto lucero,,,,,,Alto Lucero
náhuatl,Veracruz De Ignacio De La Llave,Tezonapa,altotonga,,,,,,Altotonga
náhuatl,Puebla,Tetela de Ocampo,alvaresco,,,,,,Alvaresco
náhuatl,Puebla,Huejotzingo,alvaro obregon,,,,,,Álvaro Obregón
náhuatl,Puebla,Huejotzingo,alvaro obregon,,,,,,Álvaro Obregón
náhuatl,Puebla,Huatlatlauca,alvaro obregon (barranca san miguel),,,,,,Álvaro Obregón (Barranca San Miguel)
náhuatl,San Luis Potosí,Ciudad Valles,alvaro obregon (el pujal),,,,,,Álvaro Obregón (El Pujal)
náhuatl,Puebla,Huatlatlauca,alvaro obregon ejido,,,,,,Álvaro Obregón Ejido
náhuatl,Colima,Cuauhtémoc,alzada,,,,,,Alzada
náhuatl,Puebla,Tlaola,amacugtla,,,,,,Amacugtla
náhuatl,Puebla,Tlaola,amanalco,,,,,,Amanalco
náhuatl,Puebla,Honey,amapoloa,,,,,,Amapoloa
náhuatl,Guerrero,Chilapa de Álvarez,amate amarillo,,,,,,Amate Amarillo
náhuatl,Puebla,Cuetzalan del Progreso,amateno,,,,,,Amateno
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,amatepec,,,,,,Amatepec
náhuatl,Veracruz De Ignacio De La Llave,Ilamatlán,amatepec,,,,,,Amatepec
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,amatepec,,,,,,Amatepec
náhuatl,Hidalgo,Calnali,amatepetl,,,,,,Amatépetl
náhuatl,Puebla,Hueytamalco,amatetel,,,,,,Amatetel
náhuatl,Puebla,Xochitlán de Vicente Suárez,amatitan,,,,,,Amatitán
náhuatl,Hidalgo,Tepehuacán de Guerrero,amatitla,,,,,,Amatitla
náhuatl,Puebla,Eloxochitlán,amatitla,,,,,,Amatitla
náhuatl,Veracruz De Ignacio De La Llave,Ixhuacán De Los Reyes,amatitla,,,,,,Amatitla
náhuatl,Veracruz De Ignacio De La Llave,Tlilapan,amatitla,,,,,,Amatitla
náhuatl,San Luis Potosí,Tamazunchale,amatitla santiago,,,,,,Amatitla Santiago
náhuatl,San Luis Potosí,Tamazunchale,amatitla taman,,,,,,Amatitla Tamán
náhuatl,Guerrero,Cualac,amatitlan,,,,,,Amatitlán
náhuatl,Guerrero,Eduardo Neri,amatitlan,,,,,,Amatitlán
náhuatl,Guerrero,José Joaquín de Herrera,amatitlan,,,,,,Amatitlán
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,amatitlan,,,,,,Amatitlán
náhuatl,Guerrero,Huitzuco de los Figueroa,amatitlan chico,,,,,,Amatitlán Chico
náhuatl,Veracruz De Ignacio De La Llave,Chalma,amatitlan de abajo,,,,,,Amatitlán de Abajo
náhuatl,Veracruz De Ignacio De La Llave,Chalma,amatitlan de arriba,,,,,,Amatitlán de Arriba
náhuatl,Michoacán De Ocampo,Aquila,amatlan,,,,,,Amatlán
náhuatl,Puebla,Zoquiapan,amatlan,,,,,,Amatlán
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,amatlan,,,,,,Amatlán
náhuatl,Guerrero,Olinalá,amatlicha,,,,,,Amatlicha
náhuatl,Hidalgo,Huazalingo,amaxac,,,,,,Amaxac
náhuatl,Hidalgo,Huejutla de Reyes,amaxac,,,,,,Amaxac
náhuatl,San Luis Potosí,Coxcatlán,amaxac,,,,,,Amaxac
náhuatl,Veracruz De Ignacio De La Llave,Texcatepec,amaxac,,,,,,Amaxac
náhuatl,Hidalgo,Jaltocan,amaxac i,,,,,,Amaxac I
náhuatl,Hidalgo,Jaltocan,amaxac segundo,,,,,,Amaxac Segundo
náhuatl,Veracruz De Ignacio De La Llave,Chalma,amaxal,,,,,,Amaxal
náhuatl,Puebla,Chichiquila,amaxochitla,,,,,,Amaxochitla
náhuatl,San Luis Potosí,Xilitla,amayo de zaragoza (puerto de amayo),,,,,,Amayo de Zaragoza (Puerto de Amayo)
náhuatl,Veracruz De Ignacio De La Llave,Tlacojalpan,ambrosio alcalde,,,,,,Ambrosio Alcalde
náhuatl,Hidalgo,Lolotla,amecaco,,,,,,Amecaco
náhuatl,Veracruz De Ignacio De La Llave,Benito Juárez,amecatipa,,,,,,Amecatipa
náhuatl,Veracruz De Ignacio De La Llave,Castillo de Teayo,americas chicas,,,,,,Américas Chicas
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,ameyalco,,,,,,Ameyalco
náhuatl,Hidalgo,Huazalingo,ameyalol,,,,,,Ameyalol
náhuatl,Guerrero,Eduardo Neri,ameyaltepec,,,,,,Ameyaltepec
náhuatl,Morelos,Tetela del Volcán,amialtenco,,,,,,Amialtenco
náhuatl,Puebla,Teziutlán,amila,,,,,,Amila
náhuatl,Guerrero,Chilapa de Álvarez,amiltepec,,,,,,Amiltepec
náhuatl,Puebla,Chiconcuautla,amola,,,,,,Amola
náhuatl,Hidalgo,Tepehuacán de Guerrero,amola de ocampo,,,,,,Amola de Ocampo
náhuatl,Hidalgo,Xochiatipan,amolo,,,,,,Amolo
náhuatl,Puebla,Zoquitlán,amoltepec,,,,,,Amoltepec
náhuatl,Hidalgo,Tlanchinol,amoxco,,,,,,Amoxco
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,amoxoyahutl,,,,,,Amoxoyahutl
náhuatl,Hidalgo,Huejutla de Reyes,amoyahual,,,,,,Amoyahual
náhuatl,Morelos,Cuautla,ampliacion biznaga uno,,,,,,Ampliación Biznaga Uno
náhuatl,Puebla,Huaquechula,ampliacion cacaloxuchitl,,,,,,Ampliación Cacaloxúchitl
náhuatl,San Luis Potosí,Axtla de Terrazas,ampliacion cuayo buenavista,,,,,,Ampliación Cuayo Buenavista
náhuatl,San Luis Potosí,Huehuetlán,ampliacion de huichihuayan,,,,,,Ampliación de Huichihuayán
náhuatl,Morelos,Temixco,ampliacion de los amates,,,,,,Ampliación de los Amates
náhuatl,San Luis Potosí,Tampacán,ampliacion de temalacaco,,,,,,Ampliación de Temalacaco
náhuatl,San Luis Potosí,Tampacán,ampliacion del maguey,,,,,,Ampliación del Maguey
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,ampliacion del mirador,,,,,,Ampliación del Mirador
náhuatl,Veracruz De Ignacio De La Llave,Tamalín,ampliacion ejido rincon,,,,,,Ampliación Ejido Rincón
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,ampliacion fortin,,,,,,Ampliación Fortín
náhuatl,San Luis Potosí,Ciudad Valles,ampliacion la hincada,,,,,,Ampliación la Hincada
náhuatl,San Luis Potosí,Ciudad Valles,ampliacion la hincada,,,,,,Ampliación la Hincada
náhuatl,México,Tecámac,ampliacion la palma (zona industrial),,,,,,Ampliación la Palma (Zona Industrial)
náhuatl,Morelos,Cuautla,ampliacion narciso mendoza,,,,,,Ampliación Narciso Mendoza
náhuatl,Morelos,Jojutla,ampliacion nicolas bravo,,,,,,Ampliación Nicolás Bravo
náhuatl,San Luis Potosí,Tampacán,ampliacion nuevo hulero,,,,,,Ampliación Nuevo Hulero
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,ampliacion palma sola,,,,,,Ampliación Palma Sola
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,ampliacion reforma,,,,,,Ampliación Reforma
náhuatl,México,Tecámac,ampliacion san jeronimo,,,,,,Ampliación San Jerónimo
náhuatl,Morelos,Ayala,ampliacion tenextepango (la parcela),,,,,,Ampliación Tenextepango (La Parcela)
náhuatl,Veracruz De Ignacio De La Llave,Texistepec,ampliacion tenochtitlan,,,,,,Ampliación Tenochtitlán
náhuatl,México,Tezoyuca,ampliacion tezoyuca,,,,,,Ampliación Tezoyuca
náhuatl,Hidalgo,Jaltocan,anacleto ramos,,,,,,Anacleto Ramos
náhuatl,Guerrero,Mártir de Cuilapan,analco,,,,,,Analco
náhuatl,Puebla,Ahuacatlán,analco,,,,,,Analco
náhuatl,Puebla,Chignautla,analco,,,,,,Analco
náhuatl,Puebla,Ixtacamaxtitlán,analco (chancuagco),,,,,,Analco (Chancuagco)
náhuatl,Guerrero,Atlixtac,analco chiquito,,,,,,Analco Chiquito
náhuatl,Guerrero,Atlixtac,analco grande,,,,,,Analco Grande
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,anali,,,,,,Analí
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,anali,,,,,,Analí
náhuatl,Veracruz De Ignacio De La Llave,Zozocolco De Hidalgo,anayal numero uno,,,,,,Anayal Número Uno
náhuatl,Hidalgo,San Felipe Orizatlán,andres martinez hernandez,,,,,,Andrés Martínez Hernández
náhuatl,Morelos,Ayala,anenecuilco,,,,,,Anenecuilco
náhuatl,San Luis Potosí,Tanquián de Escobedo,angel azuara,,,,,,Ángel Azuara
náhuatl,San Luis Potosí,Ébano,antigua reforma,,,,,,Antigua Reforma
náhuatl,Puebla,Vicente Guerrero,antiguo caporalco,,,,,,Antiguo Caporalco
náhuatl,San Luis Potosí,Tamuín,antiguo tamuin,,,,,,Antiguo Tamuín
náhuatl,México,Tianguistenco,antlantlacpac,,,,,,Antlantlacpac
náhuatl,Veracruz De Ignacio De La Llave,Pánuco,antonio j bermudez,,,,,,Antonio J. Bermúdez
náhuatl,Morelos,Cuautla,año de juarez,,,,,,Año de Juárez
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,apachahual,,,,,,Apachahual
náhuatl,Veracruz De Ignacio De La Llave,Chalma,apachahuala,,,,,,Apachahuala
náhuatl,Tlaxcala,Teolocholco,apachco,,,,,,Apachco
náhuatl,Veracruz De Ignacio De La Llave,Tepetzintla,apachicruz,,,,,,Apachicruz
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,apachitempa,,,,,,Apachitempa
náhuatl,Veracruz De Ignacio De La Llave,Ilamatlán,apachitla,,,,,,Apachitla
náhuatl,San Luis Potosí,Matlapa,apanco,,,,,,Apanco
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,apanga,,,,,,Apanga
náhuatl,Guerrero,Mártir de Cuilapan,apango,,,,,,Apango
náhuatl,Puebla,Acajete,apango de zaragoza,,,,,,Apango de Zaragoza
náhuatl,Guerrero,Atenango del Río,apanguito,,,,,,Apanguito
náhuatl,Guerrero,José Joaquín de Herrera,apanguito,,,,,,Apanguito
náhuatl,Puebla,Puebla,apantenco,,,,,,Apantenco
náhuatl,Hidalgo,Tepehuacán de Guerrero,apantla,,,,,,Apantla
náhuatl,Hidalgo,Tlanchinol,apantlazol,,,,,,Apantlazol
náhuatl,Puebla,Zautla,apantzingo,,,,,,Apantzingo
náhuatl,Hidalgo,Acaxochitlán,apapaxtla el grande (altamira),,,,,,Apapaxtla el Grande (Altamira)
náhuatl,Puebla,Atempan,apatauyan,,,,,,Apatauyan
náhuatl,Veracruz De Ignacio De La Llave,Mixtla de Altamirano,apatlahuaya,,,,,,Apatlahuaya
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,apaxtiantla (apaxtiantlan),,,,,,Apaxtiantla (Apaxtiantlán)
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,apaxtitla,,,,,,Apaxtitla
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,apaxtitla,,,,,,Apaxtitla
náhuatl,Hidalgo,San Felipe Orizatlán,apaxtzintla,,,,,,Apaxtzintla
náhuatl,Puebla,Cuetzalan del Progreso,apazapan,,,,,,Apazapán
náhuatl,Hidalgo,Huejutla de Reyes,apetlaco,,,,,,Apetlaco
náhuatl,Veracruz De Ignacio De La Llave,Tlachichilco,apetlaco,,,,,,Apetlaco
náhuatl,Guerrero,Cuetzala del Progreso,apetlanca,,,,,,Apetlanca
náhuatl,San Luis Potosí,Xilitla,apetzco,,,,,,Apetzco
náhuatl,Veracruz De Ignacio De La Llave,Chalma,apigia,,,,,,Apigia
náhuatl,San Luis Potosí,Tancanhuitz,apigya uno,,,,,,Apigya Uno
náhuatl,Hidalgo,Huejutla de Reyes,apilol,,,,,,Apilol
náhuatl,Veracruz De Ignacio De La Llave,Tehuipango,apipitzactitla,,,,,,Apipitzactitla
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,apixtepec,,,,,,Apixtepec
náhuatl,Hidalgo,Acaxochitlán,apopoalco,,,,,,Apopoalco
náhuatl,Morelos,Puente de Ixtla,apotla,,,,,,Apotla
náhuatl,Veracruz De Ignacio De La Llave,Tlaquilpa,apoxquila (los pinos),,,,,,Apoxquila (Los Pinos)
náhuatl,Veracruz De Ignacio De La Llave,Texhuacán,apoxteca,,,,,,Apoxteca
náhuatl,Guerrero,José Joaquín de Herrera,apozonalco,,,,,,Apozonalco
náhuatl,Puebla,Zacapoaxtla,apulco,,,,,,Apulco
náhuatl,Hidalgo,Huautla,aquetzpalco,,,,,,Aquetzpalco
náhuatl,Hidalgo,Huejutla de Reyes,aquexquillo,,,,,,Aquexquillo
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,aquichal,,,,,,Aquichal
náhuatl,Veracruz De Ignacio De La Llave,Tantoyuca,aquichal,,,,,,Aquichal
náhuatl,San Luis Potosí,Matlapa,aquichamel,,,,,,Aquichamel
náhuatl,San Luis Potosí,Tamazunchale,aquichamel,,,,,,Aquichamel
náhuatl,Michoacán De Ocampo,Aquila,aquila,,,,,,Aquila
náhuatl,Hidalgo,Tepehuacán de Guerrero,aquilastec,,,,,,Aquilastec
náhuatl,Veracruz De Ignacio De La Llave,Pánuco,aquiles serdan,,,,,,Aquiles Serdán
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,aquiles serdan (el nueve),,,,,,Aquiles Serdán (El Nueve)
náhuatl,Guerrero,Tlapa de Comonfort,aquilpa,,,,,,Aquilpa
náhuatl,San Luis Potosí,Aquismón,aquismon,,,,,,Aquismón
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,aquixcruz,,,,,,Aquixcruz
náhuatl,Hidalgo,Huejutla de Reyes,aquixcuatitla,,,,,,Aquixcuatitla
náhuatl,Veracruz De Ignacio De La Llave,Chalma,aquixcuatitla,,,,,,Aquixcuatitla
náhuatl,Guerrero,Zitlala,aquixtla,,,,,,Aquixtla
náhuatl,Puebla,Aquixtla,aquixtla,,,,,,Aquixtla
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,aragon,,,,,,Aragón
náhuatl,Veracruz De Ignacio De La Llave,Tlaquilpa,arbistagca (arbistaga),,,,,,Arbistagca (Arbistaga)
náhuatl,Puebla,Ayotoxco de Guerrero,arenal,,,,,,Arenal
náhuatl,Michoacán De Ocampo,Aquila,arenas blancas,,,,,,Arenas Blancas
náhuatl,Veracruz De Ignacio De La Llave,Chontla,arranca estacas,,,,,,Arranca Estacas
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,arroyo,,,,,,Arroyo
náhuatl,Puebla,Tenampulco,arroyo blanco,,,,,,Arroyo Blanco
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,arroyo cajon,,,,,,Arroyo Cajón
náhuatl,Hidalgo,Chapulhuacán,arroyo de acaxtla,,,,,,Arroyo de Acaxtla
náhuatl,Hidalgo,San Felipe Orizatlán,arroyo de cal,,,,,,Arroyo de Cal
náhuatl,San Luis Potosí,Axtla de Terrazas,arroyo de enmedio,,,,,,Arroyo de Enmedio
náhuatl,San Luis Potosí,Tamazunchale,arroyo de los patos,,,,,,Arroyo de los Patos
náhuatl,Hidalgo,Calnali,arroyo del muerto (piedras blancas),,,,,,Arroyo del Muerto (Piedras Blancas)
náhuatl,Hidalgo,Tepehuacán de Guerrero,arroyo el tigre,,,,,,Arroyo el Tigre
náhuatl,San Luis Potosí,Tampamolón Corona,arroyo grande,,,,,,Arroyo Grande
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,arroyo grande,,,,,,Arroyo Grande
náhuatl,Puebla,Jopala,arroyo hondo,,,,,,Arroyo Hondo
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,arroyo hondo (kilometro 26),,,,,,Arroyo Hondo (Kilómetro 26)
náhuatl,Puebla,Zihuateutla,arroyo mano,,,,,,Arroyo Mano
náhuatl,Puebla,Xicotepec,arroyo seco,,,,,,Arroyo Seco
náhuatl,San Luis Potosí,Axtla de Terrazas,arroyo seco,,,,,,Arroyo Seco
náhuatl,San Luis Potosí,Xilitla,arroyo seco,,,,,,Arroyo Seco
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,arroyo seco,,,,,,Arroyo Seco
náhuatl,Veracruz De Ignacio De La Llave,Mecayapan,arroyo texizapan,,,,,,Arroyo Texizapan
náhuatl,Puebla,Tenampulco,arroyo zarco,,,,,,Arroyo Zarco
náhuatl,Puebla,Puebla,articulo primero constitucional,,,,,,Artículo Primero Constitucional
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,articulo veintisiete constitucional,,,,,,Artículo Veintisiete Constitucional
náhuatl,Colima,Tecomán,arturo noriega pizano,,,,,,Arturo Noriega Pizano
náhuatl,Veracruz De Ignacio De La Llave,Astacinga,astacinga,,,,,,Astacinga
náhuatl,Guerrero,Zitlala,astillero,,,,,,Astillero
náhuatl,Veracruz De Ignacio De La Llave,Astacinga,astocapa,,,,,,Astocapa
náhuatl,Puebla,Zacapoaxtla,atacpan,,,,,,Atacpan
náhuatl,Hidalgo,Huejutla de Reyes,atalco,,,,,,Atalco
náhuatl,Puebla,Cuetzalan del Progreso,atalpan,,,,,,Atalpan
náhuatl,Hidalgo,Huejutla de Reyes,atappa,,,,,,Atappa
náhuatl,Veracruz De Ignacio De La Llave,Citlaltépetl,atecacahuaco,,,,,,Atecacahuaco
náhuatl,Puebla,Xiutetelco,atecax,,,,,,Atecax
náhuatl,Puebla,Cuetzalan del Progreso,atechayan,,,,,,Atechayán
náhuatl,Hidalgo,Tianguistengo,atecoxco,,,,,,Atecoxco
náhuatl,San Luis Potosí,Tamazunchale,atehuac,,,,,,Atehuac
náhuatl,Puebla,Tetela de Ocampo,atehuacpa,,,,,,Atehuacpa
náhuatl,Puebla,Hueytamalco,atehuetzin,,,,,,Atehuetzin
náhuatl,Hidalgo,Huejutla de Reyes,ateixco,,,,,,Ateixco
náhuatl,Puebla,Yaonáhuac,atemeya,,,,,,Atemeya
náhuatl,Puebla,Cuetzalan del Progreso,atemolon,,,,,,Atemolón
náhuatl,Puebla,Zautla,atemoloni,,,,,,Atemoloni
náhuatl,Guerrero,Atlixtac,atempa,,,,,,Atempa
náhuatl,Guerrero,Chilapa de Álvarez,atempa,,,,,,Atempa
náhuatl,Guerrero,Tlapa de Comonfort,atempa,,,,,,Atempa
náhuatl,Hidalgo,Calnali,atempa,,,,,,Atempa
náhuatl,Puebla,Ahuacatlán,atempa,,,,,,Atempa
náhuatl,Puebla,Coyomeapan,atempa,,,,,,Atempa
náhuatl,San Luis Potosí,Tancanhuitz,atempa,,,,,,Atempa
náhuatl,Veracruz De Ignacio De La Llave,Ilamatlán,atempa,,,,,,Atempa
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,atempa,,,,,,Atempa
náhuatl,Veracruz De Ignacio De La Llave,Soledad Atzompa,atempa,,,,,,Atempa
náhuatl,Veracruz De Ignacio De La Llave,Tequila,atempa,,,,,,Atempa
náhuatl,Veracruz De Ignacio De La Llave,Tlaquilpa,atempa,,,,,,Atempa
náhuatl,Guerrero,José Joaquín de Herrera,atempa oriente,,,,,,Atempa Oriente
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,atempa primero,,,,,,Atempa Primero
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,atempa segundo,,,,,,Atempa Segundo
náhuatl,Puebla,Atempan,atempan,,,,,,Atempan
náhuatl,Guerrero,Atenango del Río,atenango del rio,,,,,,Atenango del Río
náhuatl,Puebla,Tlaola,atenco,,,,,,Atenco
náhuatl,Puebla,Zacatlán,atenco,,,,,,Atenco
náhuatl,Hidalgo,Atlapexco,atencuapa,,,,,,Atencuapa
náhuatl,Puebla,San Sebastián Tlacotepec,atengoxochitl,,,,,,Atengoxóchitl
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,ateno,,,,,,Ateno
náhuatl,Puebla,Tetela de Ocampo,atenti oriente,,,,,,Atenti Oriente
náhuatl,Puebla,Tetela de Ocampo,atenti poniente (atenti arriba),,,,,,Atenti Poniente (Atenti Arriba)
náhuatl,Puebla,Cuetzalan del Progreso,atepatahua,,,,,,Atepatahua
náhuatl,Puebla,Hueytamalco,atepetaco,,,,,,Atepetaco
náhuatl,Veracruz De Ignacio De La Llave,Tlaquilpa,atepexi,,,,,,Atepexi
náhuatl,Puebla,Cuetzalan del Progreso,atepolihui (ostocapal),,,,,,Atepolihui (Ostocapal)
náhuatl,Puebla,Tlaola,atequexquitla,,,,,,Atequexquitla
náhuatl,Puebla,Xicotepec,atequexquitla,,,,,,Atequexquitla
náhuatl,Puebla,Tetela de Ocampo,atequiza,,,,,,Atequiza
náhuatl,Puebla,Chignautla,ateta,,,,,,Ateta
náhuatl,Veracruz De Ignacio De La Llave,Atlahuilco,atetecochco,,,,,,Atetecochco
náhuatl,Guerrero,Huitzuco de los Figueroa,atetetla,,,,,,Atetetla
náhuatl,Guerrero,Copalillo,atetetla (atetejac),,,,,,Atetetla (Atetejac)
náhuatl,Puebla,Eloxochitlán,atexacapa,,,,,,Atexacapa
náhuatl,Hidalgo,Huejutla de Reyes,atexaltipa,,,,,,Atexaltipa
náhuatl,Puebla,Zacatlán,atexca,,,,,,Atexca
náhuatl,Puebla,Aquixtla,atexcac,,,,,,Atexcac
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,atexcal,,,,,,Atexcal
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,atexcatitla,,,,,,Atexcatitla
náhuatl,Veracruz De Ignacio De La Llave,Tlaquilpa,atexcatl,,,,,,Atéxcatl
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,atexoxocuapa,,,,,,Atexoxocuapa
náhuatl,Hidalgo,Acaxochitlán,atezcapa,,,,,,Atezcapa
náhuatl,Veracruz De Ignacio De La Llave,Atlahuilco,atezoc,,,,,,Atezoc
náhuatl,Puebla,Coyomeapan,aticpac,,,,,,Aticpac
náhuatl,Veracruz De Ignacio De La Llave,Texhuacán,aticpac,,,,,,Aticpac
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,aticpac,,,,,,Aticpac
náhuatl,Puebla,Eloxochitlán,atiocuabtitla,,,,,,Atiocuabtitla
náhuatl,Puebla,Zoquitlán,atiopa,,,,,,Atiopa
náhuatl,Veracruz De Ignacio De La Llave,Texhuacán,atiopa,,,,,,Atiopa
náhuatl,Guerrero,Cualac,atiopan,,,,,,Atiopan
náhuatl,Puebla,San Sebastián Tlacotepec,atitla,,,,,,Atitla
náhuatl,Veracruz De Ignacio De La Llave,Acultzingo,atitla (barrio de guadalupe),,,,,,Atitla (Barrio de Guadalupe)
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,atitla chico,,,,,,Atitla Chico
náhuatl,Puebla,Tlaola,atitlalaya,,,,,,Atitlalaya
náhuatl,Hidalgo,Tianguistengo,atla,,,,,,Atla
náhuatl,Puebla,Pahuatlán,atla,,,,,,Atla
náhuatl,Veracruz De Ignacio De La Llave,Atlahuilco,atlahuilapa,,,,,,Atlahuilapa
náhuatl,Veracruz De Ignacio De La Llave,Atlahuilco,atlahuilco,,,,,,Atlahuilco
náhuatl,Veracruz De Ignacio De La Llave,Mixtla de Altamirano,atlahuitzia,,,,,,Atlahuitzia
náhuatl,Hidalgo,Atlapexco,atlajco,,,,,,Atlajco
náhuatl,Hidalgo,Xochiatipan,atlajco,,,,,,Atlajco
náhuatl,Hidalgo,Yahualica,atlajco,,,,,,Atlajco
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,atlajco,,,,,,Atlajco
náhuatl,Veracruz De Ignacio De La Llave,Tequila,atlajco,,,,,,Atlajco
náhuatl,San Luis Potosí,Tamazunchale,atlajque,,,,,,Atlajque
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,atlajteno,,,,,,Atlajteno
náhuatl,Puebla,Eloxochitlán,atlalaquia,,,,,,Atlalaquia
náhuatl,Hidalgo,Xochiatipan,atlalco,,,,,,Atlalco
náhuatl,Hidalgo,Yahualica,atlalco,,,,,,Atlalco
náhuatl,Veracruz De Ignacio De La Llave,Benito Juárez,atlalco,,,,,,Atlalco
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,atlalco,,,,,,Atlalco
náhuatl,Hidalgo,Atlapexco,atlaltipa huitzotlaco,,,,,,Atlaltipa Huitzotlaco
náhuatl,Hidalgo,Atlapexco,atlaltipa mirador,,,,,,Atlaltipa Mirador
náhuatl,Hidalgo,Atlapexco,atlaltipa tecolotitla,,,,,,Atlaltipa Tecolotitla
náhuatl,Guerrero,Tlapa de Comonfort,atlamajac,,,,,,Atlamajac
náhuatl,Guerrero,Tlapa de Comonfort,atlamajalcingo del rio,,,,,,Atlamajalcingo del Río
náhuatl,Puebla,Chignahuapan,atlamaxac,,,,,,Atlamaxac
náhuatl,San Luis Potosí,Matlapa,atlamaxatl,,,,,,Atlamaxátl
náhuatl,Veracruz De Ignacio De La Llave,Benito Juárez,atlamaxatl,,,,,,Atlamáxatl
náhuatl,Veracruz De Ignacio De La Llave,Los Reyes,atlanca,,,,,,Atlanca
náhuatl,Puebla,Pahuatlán,atlantongo,,,,,,Atlantongo
náhuatl,San Luis Potosí,Coxcatlán,atlapa,,,,,,Atlapa
